Fp1,Fp2,F3,F4
1.631883415755016165e+00,1.377486601302644331e+00,1.612573423401708395e+00,1.550289244967265390e+00
6.978708285068421224e-01,5.781933562797589854e-01,8.045461869919440234e-01,6.629772870814999441e-01
1.055226715613788169e-01,-6.483932699673805589e-02,-8.283636166015226343e-02,1.002465379833098746e-01
-6.867340903781946615e-01,-6.478468114418350909e-01,-6.257588108661636950e-01,-6.523973858592848618e-01
-1.871544864804021158e+00,-1.866005798297684093e+00,-2.097046672227249609e+00,-1.777967621563820044e+00
-1.970821567529268181e+00,-1.750834833696320425e+00,-2.016780046973044804e+00,-1.872280489152804650e+00
-2.092863366367602396e+00,-2.000323016321284619e+00,-2.383125951583228819e+00,-1.988220198049222232e+00
-1.877528621571363354e+00,-1.571531513099150512e+00,-2.150822484422731939e+00,-1.783652190492795109e+00
-9.488954753526728236e-01,-6.665107403298273780e-01,-1.043624726160418126e+00,-9.014507015850391491e-01
9.393155603791605857e-02,6.467125048980773561e-02,1.298742409262467201e-01,8.923497823602025147e-02
1.017481732339296396e+00,9.214008245518453544e-01,1.186315394534121603e+00,9.666076457223314877e-01
1.506496984974099007e+00,1.398488364665383843e+00,1.699200695959360852e+00,1.431172135725393924e+00
1.968281496593541791e+00,1.723204438261368932e+00,2.307108463950656496e+00,1.869867421763864668e+00
1.204545761268253301e+00,9.816008769045487803e-01,1.375716475476507883e+00,1.144318473204840592e+00
1.542374408533987218e+00,1.552108841644413539e+00,1.693008439033517387e+00,1.465255688107287790e+00
4.078904303271311260e-01,4.817966623270771298e-01,4.763738062124888151e-01,3.874959088107745586e-01
-5.365502565091658793e-01,-5.114173817918722387e-01,-6.298050435735381702e-01,-5.097227436837075132e-01
-9.435415706811768333e-01,-7.388868478568288989e-01,-1.034889163916468124e+00,-8.963644921471179972e-01
-1.442132252667273296e+00,-1.275642592724881341e+00,-1.483225886056441123e+00,-1.370025640033909475e+00
-1.265165822583269151e+00,-1.165596531228364263e+00,-1.300256380183265392e+00,-1.201907531454105671e+00
-8.655530424362699593e-01,-7.931866769232812642e-01,-9.669583433645970727e-01,-8.222753903144564003e-01
-2.859027042021473619e-01,-4.497697614776415831e-01,-2.929339360625414779e-01,-2.716075689920399716e-01
5.879552906294189807e-01,4.567932269274210810e-01,8.159603059399161973e-01,5.585575260979479539e-01
9.962563783976488008e-01,9.384370243995268090e-01,1.007093908326211151e+00,9.464435594777663718e-01
1.468609378722759207e+00,1.132418884150333760e+00,1.570559575187561396e+00,1.395178909786621180e+00
1.432825429591569666e+00,1.285925233286260738e+00,1.560406259840535048e+00,1.361184158111991227e+00
1.052065780702906572e+00,1.030132608716628262e+00,1.228429723078543701e+00,9.994624916677612436e-01
3.535619229143910913e-01,3.946309278726460867e-01,5.116742724438132495e-01,3.358838267686715118e-01
-8.554532692470138144e-01,-9.575942663773006069e-01,-7.795112193646982490e-01,-8.126806057846630571e-01
-1.541068855867195220e+00,-1.724993966451686900e+00,-1.598306987813157720e+00,-1.464015413073835425e+00
-2.031023999816165215e+00,-1.890241865542101607e+00,-2.270650241343686204e+00,-1.929472799825356910e+00
-1.649233816016445031e+00,-1.689135813785443307e+00,-1.664211880869337579e+00,-1.566772125215622813e+00
-1.715795554267762757e+00,-1.463980050474879446e+00,-1.785425189367716214e+00,-1.630005776554374508e+00
-8.577635065910237389e-01,-5.802886962795267278e-01,-8.462245052920858157e-01,-8.148753312614724909e-01
2.631974916160235711e-01,1.201843478848330787e-01,2.514415954223365723e-01,2.500376170352223704e-01
8.592144164997135292e-01,9.370632755271496306e-01,7.840021070433520478e-01,8.162536956747278305e-01
1.750258906181556329e+00,1.556957265811095947e+00,1.893418842265263136e+00,1.662745960872478390e+00
2.116742402728086336e+00,1.921057649608397533e+00,2.372570868195393867e+00,2.010905282591681775e+00
1.969615412130346632e+00,1.813698869864308616e+00,2.003828975319858596e+00,1.871134641523829245e+00
1.851825639374377719e+00,1.741129948368378644e+00,2.147691005704030154e+00,1.759234357405658811e+00
7.241313343792789015e-01,7.228756846132935454e-01,7.474581170636388494e-01,6.879247676603149619e-01
-1.724811467124845732e-01,-9.883078296160680010e-02,-6.680445473945777202e-02,-1.638570893768603320e-01
-1.305960889749194553e+00,-1.245228057020386192e+00,-1.412982034137305165e+00,-1.240662845261734759e+00
-1.508705408999605480e+00,-1.486242734145071909e+00,-1.481676506846065555e+00,-1.433270138549625150e+00
-1.695158671040269516e+00,-1.673852803556877378e+00,-1.769320772953066001e+00,-1.610400737488256073e+00
-1.670916078328840371e+00,-1.690153084428957175e+00,-1.811035425593469528e+00,-1.587370274412398308e+00
-1.543975831242385688e+00,-1.364683703232096645e+00,-1.769246987478125144e+00,-1.466777039680266403e+00
-2.867998487278399788e-01,-3.456379732107423552e-01,-3.508697366484341273e-01,-2.724598562914479771e-01
2.221938337519979711e-01,2.981175258524459415e-01,2.384431390658501293e-01,2.110841420643980726e-01
1.000868736341801846e+00,8.208589487055728551e-01,1.110229402660331433e+00,9.508252995247117312e-01
1.696023429603433996e+00,1.499139952364402673e+00,2.013258812313435175e+00,1.611222258123262252e+00
1.000560094034269820e+00,1.019302576527326476e+00,1.101309546798052263e+00,9.505320893325562848e-01
6.007810733971874484e-01,4.248401255463763460e-01,5.320458838314510164e-01,5.707420197273280760e-01
2.422988311787334925e-01,5.365716075221621528e-02,2.097815020866496960e-01,2.301838896197967999e-01
-4.849394861900073184e-01,-3.952854315729329437e-01,-6.914137575324483809e-01,-4.606925118805069164e-01
-1.182253611241050661e+00,-1.015803530895833973e+00,-1.316278957979559738e+00,-1.123140930678998117e+00
-1.086310870370900128e+00,-1.094517313061029284e+00,-1.116669880315248831e+00,-1.031995326852355177e+00
-1.201434414706108900e+00,-1.058293306931204603e+00,-1.241506108644305995e+00,-1.141362693970803477e+00
-7.225611723032072664e-01,-7.081839314227668103e-01,-7.917617400473978551e-01,-6.864331136880468254e-01
2.741477514887662170e-02,-2.679967663633382388e-02,-8.306952466181996564e-02,2.604403639143278854e-02
1.041950250601217265e+00,8.888134390626936110e-01,1.190462871883053886e+00,9.898527380711563683e-01
1.731815205650548917e+00,1.738092183806752899e+00,1.900786161095235238e+00,1.645224445368021371e+00
2.285217093921733778e+00,1.816491873739444429e+00,2.471555387392223135e+00,2.170956239225647177e+00
2.031426958188382148e+00,1.785908770674721646e+00,2.199992680256174005e+00,1.929855610278963018e+00
1.565722094755549465e+00,1.478581381494566083e+00,1.686126167268761744e+00,1.487435990017771825e+00
3.387418914771361811e-01,4.021186037481666031e-01,4.632986684578713765e-01,3.218047969032793443e-01
-1.137873945190549241e-01,-8.479423582953174443e-02,-9.169987543279264908e-02,-1.080980247931021682e-01
-9.731202896792042756e-01,-8.226041426607575424e-01,-1.038904331686852700e+00,-9.244642751952439896e-01
-1.858859382083745571e+00,-1.564449590763084652e+00,-2.086441745115055646e+00,-1.765916412979558148e+00
-2.040885873563841990e+00,-1.902141703298646958e+00,-2.221399684399471219e+00,-1.938841579885649757e+00
-2.415228998425340112e+00,-2.207666014211402405e+00,-2.670934711718494281e+00,-2.294467548504072862e+00
-1.540141134149876967e+00,-1.280957896420156006e+00,-1.637287585322729111e+00,-1.463134077442383107e+00
-3.807191528019170379e-01,-3.312402092682532606e-01,-4.420248159752508399e-01,-3.616831951618211805e-01
-1.740944264681194564e-01,-2.195382665727077798e-01,-3.211669647293065588e-01,-1.653897051447134892e-01
1.009886935847188028e+00,8.468815249514298760e-01,1.154284213931652481e+00,9.593925890548286040e-01
1.700942265783793372e+00,1.617169014792350978e+00,1.838739573002764249e+00,1.615895152494603693e+00
1.711379514898643484e+00,1.731934841148107251e+00,1.980668708301379644e+00,1.625810539153711209e+00
1.777131200906401531e+00,1.692212680685664994e+00,2.001481765750166897e+00,1.688274640861081366e+00
1.358212398202637061e+00,1.006210637738604197e+00,1.467465794288089098e+00,1.290301778292505253e+00
6.232421458651069557e-01,5.885385709653717656e-01,8.619700235601328586e-01,5.920800385718515413e-01
-5.986438261919587722e-01,-4.407556437391945692e-01,-7.329025734882756993e-01,-5.687116348823607614e-01
-9.501674929756368515e-01,-1.054031105144346947e+00,-9.252686862656859246e-01,-9.026591183268549701e-01
-1.461276524228059648e+00,-1.186771248133416723e+00,-1.542244583221785259e+00,-1.388212698016656699e+00
-1.256262258892041350e+00,-7.562511298022536188e-01,-1.441342915288997606e+00,-1.193449145947439227e+00
-8.760359575179548219e-01,-7.915072955779222097e-01,-9.651220422014014089e-01,-8.322341596420570475e-01
-3.949569776463469628e-01,-2.373393826799010398e-01,-5.621480036524886259e-01,-3.752091287640296202e-01
8.119726570420191525e-01,7.198841634256080146e-01,9.594760055896689455e-01,7.713740241899181838e-01
9.206446955333414950e-01,9.215517765820775420e-01,7.635091514235735621e-01,8.746124607566744258e-01
1.239627290064211129e+00,9.863973743562327590e-01,1.422624157475709250e+00,1.177645925561000562e+00
1.502274211255546721e+00,1.237354566009609247e+00,1.538246187205145166e+00,1.427160500692769229e+00
7.496291331385211976e-01,8.667469980900822657e-01,8.175298822264331911e-01,7.121476764815951599e-01
1.646283224499746900e-01,1.868899927923667326e-01,2.335301388901020458e-01,1.563969063274759375e-01
-9.008764508329100140e-01,-7.791861565912964194e-01,-1.021341948566809821e+00,-8.558326282912644967e-01
-1.612479340943641537e+00,-1.496361271842227669e+00,-1.588790902025192242e+00,-1.531855373896459316e+00
-2.000006818948998788e+00,-1.786433429995787359e+00,-2.471043540524254567e+00,-1.900006478001548649e+00
-1.922058135368471588e+00,-1.732706937580969830e+00,-2.183397198750757884e+00,-1.825955228600047997e+00
-1.296692020521303057e+00,-1.301612442729615404e+00,-1.362833631439357429e+00,-1.231857419495237860e+00
-3.788071995167017203e-01,-8.382555518339601663e-02,-4.218921815951031107e-01,-3.598668395408666232e-01
3.744181381794725594e-01,5.633888311248620440e-01,3.959979860916039152e-01,3.556972312704989037e-01
1.063951574853872151e+00,1.041583020304182927e+00,1.355839171658983489e+00,1.010753996111178443e+00
2.105624417468008325e+00,1.965592556054724493e+00,2.378904352313342407e+00,2.000343196594607686e+00
2.068342047615374657e+00,1.928528460714166393e+00,2.324894585688724202e+00,1.964924945234605813e+00
1.958596587006074863e+00,1.869774768140127996e+00,2.093741610665331709e+00,1.860666757655770942e+00
1.756057306808953333e+00,1.431127593529932351e+00,1.769001827384255154e+00,1.668254441468505656e+00
4.722020433695041652e-01,4.538352996299904740e-01,4.946060707439935977e-01,4.485919412010289098e-01
1.504373843199410810e-02,2.907152923336323719e-03,8.114509099646607937e-02,1.429155151039440165e-02
-1.443755583646642027e+00,-1.368047102254668523e+00,-1.537628777944701319e+00,-1.371567804464309814e+00
-1.671661324190135689e+00,-1.575263438260000814e+00,-1.889655965082668532e+00,-1.588078257980628738e+00
-1.102321764820584304e+00,-8.728274971912791669e-01,-1.219032185978352834e+00,-1.047205676579554989e+00
-1.426091569090828237e+00,-1.432538638756335247e+00,-1.553054041562507148e+00,-1.354786990636286825e+00
-9.426134614055529104e-01,-1.064901436848471494e+00,-9.511424236383171360e-01,-8.954827883352751705e-01
-4.372774021310912862e-01,-4.607503984247667272e-01,-5.097539067144418734e-01,-4.154135320245366803e-01
5.089171658655975428e-01,4.703360643525212326e-01,6.499672673570304759e-01,4.834713075723176545e-01
1.242777867902771005e+00,1.196181109012802724e+00,1.196707981197888460e+00,1.180638974507632444e+00
1.485333558279668287e+00,1.409416294185973140e+00,1.687579984371559760e+00,1.411066880365684728e+00
1.397455323291610263e+00,1.162526945384301014e+00,1.645904182056812992e+00,1.327582557127029661e+00
5.700880454292988064e-01,4.584842301608977877e-01,5.406858296512572215e-01,5.415836431578338050e-01
3.770053228193194772e-01,3.163016360330984100e-01,3.362271006705153664e-01,3.581550566783535117e-01
-9.041755243480995574e-01,-7.809691975510144601e-01,-8.608990108313834266e-01,-8.589667481306945129e-01
-1.100710928528071619e+00,-9.852283995187504084e-01,-1.347846087825085526e+00,-1.045675382101667994e+00
-1.338143195175540034e+00,-1.201708912271076235e+00,-1.556954390883476202e+00,-1.271236035416762888e+00
-8.409747075186377874e-01,-8.133764373788232582e-01,-8.011366498494275623e-01,-7.989259721427058869e-01
-9.553329385372590909e-01,-1.077495060085308376e+00,-1.108426794679331362e+00,-9.075662916103961475e-01
-7.289363503227117014e-02,7.944341460269443989e-02,-2.175630888761076465e-01,-6.924895328065761024e-02
8.752080409947806672e-01,8.146288631243548961e-01,8.182620592866159948e-01,8.314476389450415894e-01
1.808871714628607297e+00,1.563216278543683613e+00,1.933869013275676618e+00,1.718428128897176776e+00
1.950681838425700088e+00,1.777272464334766822e+00,2.158633263375486333e+00,1.853147746504415050e+00
2.049406269685342341e+00,1.837716214305147089e+00,2.089629578614913719e+00,1.946935956201075069e+00
1.527397290266345742e+00,1.392339858107139561e+00,1.357990217723137771e+00,1.451027425753028455e+00
6.547111686868988256e-01,6.473997117440516424e-01,6.503258144112593619e-01,6.219756102525538788e-01
-2.998131030341286141e-01,-3.741856960643411556e-01,-4.779896833082158958e-01,-2.848224478824221695e-01
-9.984402967534952156e-01,-1.050874158473161124e+00,-9.282650594143861955e-01,-9.485182819158204381e-01
-1.825892434350752769e+00,-1.627086692385959488e+00,-2.078072143344031897e+00,-1.734597812633215108e+00
-2.255212173589740576e+00,-2.034538553003931494e+00,-2.419095011108757021e+00,-2.142451564910253570e+00
-2.391972556056168653e+00,-2.077574433475184446e+00,-2.452662066229830184e+00,-2.272373928253359932e+00
-1.900501858880715433e+00,-1.653109040898160575e+00,-2.071007790837146700e+00,-1.805476765936679495e+00
-7.243725665319301621e-01,-7.235068766062493495e-01,-7.183699826016732848e-01,-6.881539382053336595e-01
2.550386269429749109e-01,1.873639277308606910e-01,3.324087590061021724e-01,2.422866955958261626e-01
1.051928839410676941e+00,7.756460396973245963e-01,1.259319365872090923e+00,9.993323974401430165e-01
1.864198047542165115e+00,1.638644177573977068e+00,2.122314872049681611e+00,1.770988145165056871e+00
1.592896350349238155e+00,1.352925579307921122e+00,1.690792939051764643e+00,1.513251532831776158e+00
1.702419737763170460e+00,1.552363945208734108e+00,2.094035361094475078e+00,1.617298750875011848e+00
1.198548996098237174e+00,1.109064046629086198e+00,1.283922884581119028e+00,1.138621546293325348e+00
2.261126401750242765e-01,3.331402560664386558e-01,1.298694635709120027e-01,2.148070081662730446e-01
-6.959187478655574077e-01,-4.837590190389943201e-01,-6.557536796626659559e-01,-6.611228104722794985e-01
-1.421199873113771162e+00,-1.251060677319610903e+00,-1.431755305936673217e+00,-1.350139879458082559e+00
-1.283561671266241655e+00,-1.044627054824186718e+00,-1.312803272233065366e+00,-1.219383587702929539e+00
-1.487549250660028077e+00,-1.331246904527233488e+00,-1.580522593918573859e+00,-1.413171788127026707e+00
-4.857836865847811603e-01,-5.571449325613250236e-01,-5.271947927197019323e-01,-4.614945022555420606e-01
-1.344226715940366468e-01,1.169496419742219184e-02,-6.645076644705000257e-02,-1.277015380143348144e-01
7.084765297044105514e-01,7.640654314474126796e-01,6.877243874068896812e-01,6.730527032191899739e-01
1.183575876267553895e+00,9.717137385476800615e-01,1.354289480943932533e+00,1.124397082454176244e+00
1.299253926325935726e+00,1.079611008007897999e+00,1.393538172521717966e+00,1.234291230009638918e+00
1.300636600390432163e+00,1.078581783535043748e+00,1.408301593487244041e+00,1.235604770370910543e+00
9.766256771454481234e-01,7.291043912155127371e-01,1.333652180660427344e+00,9.277943932881757005e-01
1.560092037335905624e-01,7.175841468390353750e-02,1.392701343633394317e-01,1.482087435469110204e-01
-8.273221904074622435e-01,-7.756744077168465923e-01,-1.010345280962031689e+00,-7.859560808870891258e-01
-1.549584975259166608e+00,-1.331452301972063434e+00,-1.659403168797045192e+00,-1.472105726496208300e+00
-2.155027547447563752e+00,-2.080071115054147324e+00,-2.298788398751770323e+00,-2.047276170075185586e+00
-1.784468007279459201e+00,-1.467628172957499366e+00,-1.811438870654548117e+00,-1.695244606915486063e+00
-1.714066806754214634e+00,-1.517102562672860921e+00,-1.938383834284141294e+00,-1.628363466416503869e+00
-8.653111697360341692e-01,-7.437266636169831413e-01,-7.911109508814104796e-01,-8.220456112492324774e-01
-2.949733130037837658e-02,5.531262262671411689e-02,9.315031837634742129e-02,-2.802246473535945775e-02
